EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
613460,SOUTHERN QUEENS (ZONE), ,02/24/2016,2300,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/25/2016,300, , , , ,"A wind gust up to 54 mph was measured at JFK International Airport at 1251 am on the 25th.","Strong winds occurred behind a warm front and ahead of a cold front.",27
620451,KINGS (BROOKLYN) (ZONE), ,03/28/2016,1700,Strong Wind,45.00, ,0,1,200000,0,NY,EST-5,MG,103779,Z,75,OKX,0,0,Fire Department/Rescue, , , , , , , , ,03/28/2016,2100, , , , ,"A pedestrain was struck and injured by a piece of flying wood near a construction site at 8th Avenue and 56th Street in Sunset Park at 6 pm.  At 8 pm, a tree was knocked down onto power lines near 27th Street and Avenue P in Marine Park.","Strong Winds occurred behind deepening low pressure.",28
620452,SOUTHERN QUEENS (ZONE), ,03/29/2016,0,Strong Wind,45.00, ,0,0,10000,0,NY,EST-5,MG,103779,Z,178,OKX,0,0,ASOS, , , , , , , , ,03/29/2016,400, , , , ,"A measured wind gust of 52 mph occurred at JFK International Airport at 210 am.","Strong Winds occurred behind deepening low pressure.",29
623783,SOUTHERN QUEENS (ZONE), ,04/03/2016,300,High Wind,56.00, ,0,0,100000,0,NY,EST-5,MG,104206,Z,178,OKX,0,0,ASOS, , , , , , , , ,04/03/2016,1100, , , , ,"A wind gust up to 64 mph was measured at JFK International Airport at 533 am. In Queens, a tree was knocked down by the high winds on live wires on 34th Avenue and 147th Place. Measured sustained winds of 46 mph were reported in Jamaica at 934 am.","Deep low pressure tracked just to the east of the area.",30
623784,NORTHERN QUEENS (ZONE), ,04/03/2016,300,High Wind,56.00, ,0,0,100000,0,NY,EST-5,MG,104206,Z,176,OKX,0,0,ASOS, , , , , , , , ,04/03/2016,1000, , , , ,"A wind gust up to 53 mph was measured at LaGuardia Airport at 735 am. At JFK International Airport, a 64 mph wind gust was measured at 533 am.  In Queens, a tree was knocked down by the high winds on live wires on 34th Avenue and 147th Place. Measured sustained winds of 46 mph were reported in Jamaica at 934 am.","Deep low pressure tracked just to the east of the area.",31
623785,BRONX (ZONE), ,04/03/2016,400,High Wind,56.00, ,0,0,100000,0,NY,EST-5,MG,104206,Z,73,OKX,0,0,Emergency Manager, , , , , , , , ,04/03/2016,900, , , , ,"A wind gust up to 64 mph was measured at JFK International Airport at 533 am. There was a partial building collapse of a vacant building on Hill Road around 730 am.","Deep low pressure tracked just to the east of the area.",32
623786,KINGS (BROOKLYN) (ZONE), ,04/03/2016,500,High Wind,56.00, ,0,0,200000,0,NY,EST-5,MG,104206,Z,75,OKX,0,0,Emergency Manager, , , , , , , , ,04/03/2016,1100, , , , ,"A wind gust up to 64 mph was measured at JFK International Airport at 533 am. There was a partial building collapse at 535 Fourth Avenue around 8 am.  In Park Slope, there was a partial roof collapse due to the high winds on 4th Avenue for a building under construction. This occurred around 1045 am. Measured sustained winds of 46 mph were reported in Bay Ridge at 615 am.","Deep low pressure tracked just to the east of the area.",33
631053,RICHMOND (STATEN IS.) (ZONE), ,04/03/2016,700,High Wind,39.00, ,0,0,20000,0,NY,EST-5,MS,104206,Z,74,OKX,0,0,Mesonet, , , , , , , , ,04/03/2016,1000, , , , ,"A mesonet station measured sustained winds of 45 mph at 909 am.","Deep low pressure tracked just to the east of the area.",34
644878,BRONX CO.,WILLIAMS BRIDGE,06/05/2016,1737,Thunderstorm Wind,52.00, ,0,0,1250,0,NY,EST-5,EG,107595,C,5,OKX,0,0,Emergency Manager, , , ,1.62,NNW,1.62,NNW,WILLIAMS BRIDGE,06/05/2016,1737,40.9029,-73.8867,40.9029,-73.8867,"A tree was reported down on Henry Hudson Parkway at the intersection with Mosholu Parkway, closing all Manhattan bound lanes.","A passing cold front triggered isolated severe thunderstorms over the Bronx and Westchester Counties.",35
653878,QUEENS CO.,ROSEDALE,07/14/2016,1537,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,109184,C,81,OKX,0,0,Emergency Manager, , , ,1.25,SW,1.25,SW,ROSEDALE,07/14/2016,1537,40.6575,-73.7473,40.6575,-73.7473,"Trees and power wires were reported down on 147th Avenue between 232nd and 235th Streets.","An approaching trough of low pressure triggered a line of strong to severe storms that impacted Queens, Nassau and Westchester counties.",36
653897,KINGS CO.,BROOKLYN,07/18/2016,1602,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,109190,C,47,OKX,0,0,Social Media, , , ,3.19,WSW,3.19,WSW,BROOKLYN,07/18/2016,1602,40.6336,-73.9868,40.6336,-73.9868,"A tree was reported down along 47th Street in Borough Park.","A passing cold front triggered isolated severe thunderstorms over the Lower Hudson Valley, New York City, and Long Island.",37
654161,KINGS CO.,BROOKLYN,07/18/2016,1605,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,109190,C,47,OKX,0,0,Public, , , ,2.16,WNW,2.16,WNW,BROOKLYN,07/18/2016,1605,40.6602,-73.969,40.6602,-73.969,"Large tree limbs down and metal picnic tables were flipped over near the Prospect Park Zoo.","A passing cold front triggered isolated severe thunderstorms over the Lower Hudson Valley, New York City, and Long Island.",38
654390,QUEENS CO.,FLUSHING,07/25/2016,1529,Thunderstorm Wind,52.00, ,0,0,1500,0,NY,EST-5,EG,109263,C,81,OKX,0,0,Public, , , ,0.6,N,0.6,N,FLUSHING,07/25/2016,1529,40.7587,-73.8297,40.7587,-73.8297,"A tree was reported down across the Long Island Railroad tracks at Main Street just southeast of Flushing.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",39
654386,QUEENS CO.,RICHMOND HILL,07/25/2016,1606,Lightning, , ,0,0,10000,0,NY,EST-5, ,109263,C,81,OKX,0,0,Emergency Manager, , , ,0.7,SW,0.7,SW,RICHMOND HILL,07/25/2016,1606,40.6922,-73.8284,40.6922,-73.8284,"A home was struck by lightning at 94-54 118th Street just south of Richmond Hill.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",40
654387,QUEENS CO.,ROSEDALE,07/25/2016,1610,Lightning, , ,0,0,20000,0,NY,EST-5, ,109263,C,81,OKX,0,0,Emergency Manager, , , ,1.31,WSW,1.31,WSW,ROSEDALE,07/25/2016,1610,40.6595,-73.7509,40.6595,-73.7509,"Lightning struck a chimney of a building at the intersection of 146th Avenue and 230th Street, just west of Rosedale, causing structural damage.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",41
645092,QUEENS CO.,RICHMOND HILL,07/25/2016,1612,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,1.9,S,1.84,S,RICHMOND HILL,07/25/2016,1815,40.6728,-73.8254,40.6727,-73.8248,"The intersection of 133rd Avenue and 114th Place in South Ozone Park was closed due to flooding.","Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",42
654409,KINGS CO.,BROOKLYN,07/25/2016,1641,Thunderstorm Wind,52.00, ,0,0,2500,0,NY,EST-5,EG,109263,C,47,OKX,0,0,Public, , , ,2.75,NW,2.75,NW,BROOKLYN,07/25/2016,1641,40.6796,-73.9651,40.6796,-73.9651,"Large tree limbs and power lines were downed at the intersection of Dean Street and Underhill Avenue near Prospect Heights.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",43
654403,KINGS CO.,HOMECREST,07/25/2016,1708,Thunderstorm Wind,52.00, ,0,0,1500,0,NY,EST-5,EG,109263,C,47,OKX,0,0,River/Stream Gage, , , ,0.59,ESE,0.59,ESE,HOMECREST,07/25/2016,1708,40.5782,-73.939,40.5782,-73.939,"Tree limbs fell into power lines in Manhattan Beach.","The combination of a trough of low pressure and a trough aloft produced isolated  severe storms that moved over New York City and Nassau and Rockland Counties.",44
645097,QUEENS CO.,WOODHAVEN,07/25/2016,1745,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Amateur Radio,Heavy Rain, , ,3.16,S,3.16,S,WOODHAVEN,07/25/2016,1815,40.655,-73.8396,40.6535,-73.839,"A car was stranded in high water due to flooding at 1622 Cross Bay Boulevard in Howard Beach.","Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",45
645110,KINGS CO.,HOMECREST,07/25/2016,1820,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,47,OKX,0,0,Amateur Radio,Heavy Rain, , ,1.04,ENE,1.18,ENE,HOMECREST,07/25/2016,1822,40.5869,-73.9324,40.5853,-73.9327,"All three lanes of the westbound Belt Parkway were under water at Knapp Street in Marine Park due to flooding.","Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",46
655719,SOUTHERN QUEENS (ZONE), ,08/11/2016,1500,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109561,Z,178,OKX,0,0,ASOS, , , , , , , , ,08/11/2016,1800, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 107 at JFK International Airport at 4 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",47
655720,NORTHERN QUEENS (ZONE), ,08/11/2016,1500,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109561,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/11/2016,1800, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 105 at LaGuardia |Airport at 5 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",48
655723,NEW YORK (MANHATTAN) (ZONE), ,08/12/2016,1200,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109562,Z,72,OKX,0,0,Mesonet, , , , , , , , ,08/12/2016,1600, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 107 near Wall Street at the Heliport at 1 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",49
655724,NORTHERN QUEENS (ZONE), ,08/12/2016,1300,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109562,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/12/2016,1500, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 105 at LaGuardia Airport at 2 pm.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",50
655730,BRONX (ZONE), ,08/13/2016,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109566,Z,73,OKX,0,0,Mesonet, , , , , , , , ,08/13/2016,1900, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 105 to 110 at the Bronx Botanical Garden during the afternoon.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",51
655732,NORTHERN QUEENS (ZONE), ,08/13/2016,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109566,Z,176,OKX,0,0,ASOS, , , , , , , , ,08/13/2016,1900, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 111 at LaGuardia Airport during the afternoon.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",52
655734,SOUTHERN QUEENS (ZONE), ,08/13/2016,1100,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,109566,Z,178,OKX,0,0,ASOS, , , , , , , , ,08/13/2016,1900, , , , ,"Hot temperatures along with high humidity resulted in a heat index of 112 at JFK International Airport during the afternoon.","High pressure over the western Atlantic Ocean ushered in hot and humid air northward across the area.",53
